marketplace,seller_id,order_id,order_line_id,sku,category,quantity,unit_price,gross_amount,commission_rate_expected,commission_charged,logistics_fee,campaign_discount,net_paid,order_date,payout_date,is_return,refund_amount,commission_refund
trendyol,1009,501133,501133-1,SKU-37,electronics,2,1021,2042,0.15,306.3,10,100,1625.7,2026-01-06,2026-01-13,1,2042,0.0
trendyol,1001,501134,501134-2,SKU-75,fashion,2,437,874,0.2,174.8,35,100,564.2,2026-02-17,2026-02-22,0,0,0.0
trendyol,1000,501135,501135-2,SKU-27,cosmetics,3,1703,5109,0.1,520.9,26,0,4562.1,2026-02-19,2026-02-27,0,0,0.0
hepsiburada,1002,501136,501136-2,SKU-31,fashion,3,1114,3342,0.2,668.4,48,0,2625.6,2026-01-08,2026-01-14,0,0,0.0
trendyol,1008,501137,501137-1,SKU-62,cosmetics,3,1543,4629,0.2,925.8,19,50,3634.2,2026-01-08,2026-01-13,0,0,0.0
trendyol,1010,501138,501138-1,SKU-50,cosmetics,3,461,1383,0.2,276.6,33,100,973.4000000000001,2026-02-04,2026-02-13,0,0,0.0
trendyol,1008,501139,501139-2,SKU-96,fashion,1,902,902,0.15,135.3,47,0,719.7,2026-01-15,2026-01-18,0,0,0.0
hepsiburada,1003,501140,501140-2,SKU-4,fashion,2,1074,2148,0.15,322.2,58,0,1767.8,2026-02-26,2026-03-03,0,0,0.0
trendyol,1005,501141,501141-3,SKU-96,cosmetics,1,805,805,0.15,112.75,51,0,641.25,2026-02-07,2026-02-11,0,0,0.0
hepsiburada,1003,501142,501142-3,SKU-18,electronics,3,1628,4884,0.1,488.4,19,50,4326.6,2026-02-14,2026-02-21,0,0,0.0
trendyol,1008,501143,501143-3,SKU-89,electronics,1,443,443,0.15,66.45,47,0,329.55,2026-01-28,2026-02-04,0,0,0.0
trendyol,1009,501144,501144-1,SKU-29,electronics,3,387,1161,0.1,126.1,51,100,883.9000000000001,2026-01-15,2026-01-23,0,0,0.0
trendyol,1005,501145,501145-2,SKU-21,cosmetics,3,1888,5664,0.2,1124.8,34,100,4405.2,2026-01-14,2026-01-21,0,0,0.0
trendyol,1004,501146,501146-2,SKU-14,electronics,1,1015,1015,0.2,203.0,21,0,791.0,2026-01-16,2026-01-21,0,0,0.0
trendyol,1010,501147,501147-2,SKU-47,cosmetics,3,1097,3291,0.15,493.65,46,100,2651.35,2026-01-24,2026-02-01,0,0,0.0
trendyol,1002,501148,501148-1,SKU-52,electronics,1,1482,1482,0.15,222.3,56,0,1203.7,2026-02-13,2026-02-21,0,0,0.0
hepsiburada,1010,501149,501149-2,SKU-95,electronics,2,1147,2294,0.15,354.1,53,0,1886.9,2026-02-27,2026-03-09,0,0,0.0
hepsiburada,1003,501150,501150-3,SKU-88,home,3,763,2289,0.1,238.9,22,100,1928.1,2026-02-22,2026-02-27,0,0,0.0
trendyol,1007,501151,501151-3,SKU-63,home,1,897,897,0.1,99.7,51,0,746.3,2026-01-02,2026-01-11,0,0,0.0
hepsiburada,1003,501152,501152-2,SKU-50,cosmetics,2,798,1596,0.2,311.2,24,50,1210.8,2026-02-11,2026-02-20,0,0,0.0
trendyol,1000,501153,501153-3,SKU-97,home,3,1708,5124,0.2,1024.8,49,0,4050.2,2026-02-01,2026-02-10,0,0,0.0
trendyol,1004,501154,501154-3,SKU-69,electronics,1,1513,1513,0.15,226.95,47,0,1239.05,2026-01-09,2026-01-16,1,1513,0.0
trendyol,1009,501155,501155-3,SKU-99,fashion,2,282,564,0.1,56.4,37,100,370.6,2026-01-22,2026-01-31,1,564,56.4
hepsiburada,1002,501156,501156-3,SKU-33,cosmetics,2,1707,3414,0.2,682.8,56,0,2675.2,2026-01-11,2026-01-14,1,3414,0.0
hepsiburada,1004,501157,501157-3,SKU-84,fashion,1,811,811,0.2,162.2,31,0,617.8,2026-02-09,2026-02-18,0,0,0.0
hepsiburada,1007,501158,501158-3,SKU-22,fashion,2,1474,2948,0.1,304.8,31,0,2612.2,2026-02-07,2026-02-16,0,0,0.0
hepsiburada,1005,501159,501159-3,SKU-53,fashion,1,848,848,0.15,127.2,50,100,570.8,2026-01-02,2026-01-12,0,0,0.0
hepsiburada,1001,501160,501160-2,SKU-6,home,3,417,1251,0.15,197.65,18,0,1035.35,2026-02-23,2026-02-26,0,0,0.0
hepsiburada,1007,501161,501161-3,SKU-18,fashion,1,1120,1120,0.15,160.0,45,0,915.0,2026-02-23,2026-03-05,0,0,0.0
trendyol,1002,501162,501162-2,SKU-68,home,1,1703,1703,0.15,255.45,41,50,1356.55,2026-01-26,2026-01-31,0,0,0.0
hepsiburada,1002,501163,501163-3,SKU-81,fashion,2,1293,2586,0.1,268.6,30,100,2187.4,2026-01-27,2026-01-31,0,0,0.0
trendyol,1000,501164,501164-1,SKU-21,electronics,1,708,708,0.1,70.8,29,0,608.2,2026-01-04,2026-01-11,0,0,0.0
hepsiburada,1002,501165,501165-1,SKU-22,home,3,842,2526,0.15,388.9,41,0,2096.1,2026-01-06,2026-01-14,0,0,0.0
trendyol,1009,501166,501166-1,SKU-64,cosmetics,2,1768,3536,0.1,363.6,31,50,3091.4,2026-02-23,2026-03-03,1,3536,0.0
trendyol,1000,501167,501167-1,SKU-90,cosmetics,1,518,518,0.1,51.8,34,0,432.2,2026-02-03,2026-02-06,1,518,51.8
trendyol,1006,501168,501168-3,SKU-9,electronics,2,1430,2860,0.1,286.0,58,100,2416.0,2026-01-15,2026-01-20,0,0,0.0
trendyol,1000,501169,501169-3,SKU-37,home,3,1052,3156,0.1,325.6,60,0,2770.4,2026-01-26,2026-02-03,0,0,0.0
trendyol,1004,501170,501170-2,SKU-94,electronics,1,331,331,0.1,43.1,14,100,173.89999999999998,2026-01-09,2026-01-17,0,0,0.0
hepsiburada,1000,501171,501171-3,SKU-51,electronics,2,1289,2578,0.1,267.8,41,100,2169.2,2026-02-12,2026-02-20,1,2578,0.0
trendyol,1001,501172,501172-3,SKU-24,home,2,640,1280,0.15,192.0,32,0,1056.0,2026-01-10,2026-01-19,0,0,0.0
hepsiburada,1003,501173,501173-2,SKU-31,cosmetics,1,1037,1037,0.1,113.7,50,50,823.3,2026-01-01,2026-01-09,1,1037,0.0
trendyol,1010,501174,501174-3,SKU-87,home,1,1292,1292,0.15,193.8,51,50,997.2,2026-03-02,2026-03-06,0,0,0.0
hepsiburada,1002,501175,501175-1,SKU-31,home,3,1360,4080,0.2,816.0,47,0,3217.0,2026-01-02,2026-01-05,1,4080,816.0
hepsiburada,1008,501176,501176-2,SKU-74,cosmetics,1,1038,1038,0.2,207.6,60,100,670.4,2026-02-21,2026-02-25,0,0,0.0
hepsiburada,1000,501177,501177-1,SKU-43,cosmetics,2,1118,2236,0.15,327.4,27,0,1881.6,2026-01-15,2026-01-22,1,2236,0.0
trendyol,1007,501178,501178-1,SKU-22,electronics,2,1954,3908,0.1,382.8,33,0,3492.2,2026-01-01,2026-01-08,0,0,0.0
trendyol,1002,501179,501179-3,SKU-28,fashion,2,544,1088,0.1,118.8,35,100,834.2,2026-02-14,2026-02-19,1,1088,108.8
trendyol,1009,501180,501180-3,SKU-7,electronics,2,1497,2994,0.15,449.1,15,0,2529.9,2026-01-06,2026-01-15,0,0,0.0
hepsiburada,1007,501181,501181-1,SKU-9,home,3,940,2820,0.2,564.0,51,0,2205.0,2026-01-17,2026-01-21,1,2820,564.0
trendyol,1005,501182,501182-3,SKU-83,electronics,1,429,429,0.2,77.8,43,0,308.2,2026-01-17,2026-01-25,0,0,0.0
hepsiburada,1006,501183,501183-3,SKU-35,fashion,1,1548,1548,0.2,301.6,11,0,1235.4,2026-01-10,2026-01-17,0,0,0.0
hepsiburada,1009,501184,501184-1,SKU-20,home,3,1411,4233,0.1,433.3,10,0,3789.7,2026-02-28,2026-03-06,0,0,0.0
trendyol,1003,501185,501185-1,SKU-50,cosmetics,2,732,1464,0.2,302.8,37,0,1124.2,2026-02-10,2026-02-13,1,1464,0.0
trendyol,1010,501186,501186-3,SKU-24,cosmetics,3,984,2952,0.2,590.4,24,0,2337.6,2026-02-23,2026-03-01,0,0,0.0
hepsiburada,1008,501187,501187-3,SKU-9,cosmetics,3,1803,5409,0.15,811.35,22,0,4575.65,2026-01-09,2026-01-15,0,0,0.0
hepsiburada,1003,501188,501188-1,SKU-74,home,3,309,927,0.2,185.4,46,0,695.6,2026-02-12,2026-02-19,1,927,0.0
trendyol,1009,501189,501189-3,SKU-99,fashion,1,1593,1593,0.15,248.95,11,100,1233.05,2026-01-01,2026-01-08,0,0,0.0
trendyol,1008,501190,501190-2,SKU-70,fashion,2,226,452,0.15,67.8,56,0,328.2,2026-02-02,2026-02-07,0,0,0.0
trendyol,1009,501191,501191-2,SKU-6,home,1,890,890,0.2,170.0,27,50,643.0,2026-01-19,2026-01-22,0,0,0.0
hepsiburada,1000,501192,501192-2,SKU-58,fashion,3,1999,5997,0.2,1199.4,51,0,4746.6,2026-01-03,2026-01-08,0,0,0.0
hepsiburada,1002,501193,501193-3,SKU-64,cosmetics,2,855,1710,0.2,342.0,22,0,1346.0,2026-01-22,2026-01-30,0,0,0.0
hepsiburada,1000,501194,501194-3,SKU-64,electronics,2,1392,2784,0.15,417.6,54,100,2212.4,2026-01-01,2026-01-08,0,0,0.0
trendyol,1003,501195,501195-3,SKU-46,home,3,1911,5733,0.2,1146.6,53,50,4483.4,2026-02-12,2026-02-19,0,0,0.0
hepsiburada,1009,501196,501196-3,SKU-5,cosmetics,2,294,588,0.1,68.8,15,0,504.20000000000005,2026-01-04,2026-01-07,0,0,0.0
hepsiburada,1001,501197,501197-3,SKU-38,home,1,1167,1167,0.2,243.4,58,50,815.6,2026-02-27,2026-03-03,0,0,0.0
trendyol,1001,501198,501198-2,SKU-51,cosmetics,2,437,874,0.15,131.1,42,0,700.9,2026-01-10,2026-01-15,0,0,0.0
hepsiburada,1007,501199,501199-1,SKU-32,fashion,3,908,2724,0.2,544.8,53,100,2026.1999999999998,2026-02-14,2026-02-20,0,0,0.0
trendyol,1000,501200,501200-2,SKU-14,cosmetics,2,890,1780,0.15,267.0,38,0,1475.0,2026-02-03,2026-02-06,0,0,0.0
hepsiburada,1001,501201,501201-3,SKU-69,home,1,1085,1085,0.2,209.0,11,100,765.0,2026-01-07,2026-01-16,0,0,0.0
hepsiburada,1003,501202,501202-3,SKU-26,cosmetics,3,417,1251,0.1,125.1,12,50,1063.9,2026-02-10,2026-02-13,0,0,0.0
hepsiburada,1007,501203,501203-1,SKU-22,cosmetics,3,666,1998,0.15,299.7,57,0,1641.3,2026-02-05,2026-02-11,0,0,0.0
hepsiburada,1008,501204,501204-3,SKU-89,electronics,2,1057,2114,0.1,221.4,17,0,1875.6,2026-02-21,2026-02-27,0,0,0.0
hepsiburada,1000,501205,501205-3,SKU-94,fashion,3,1996,5988,0.15,908.2,47,100,4932.8,2026-03-01,2026-03-09,1,5988,0.0
hepsiburada,1000,501206,501206-1,SKU-56,home,3,956,2868,0.2,573.6,10,0,2284.4,2026-02-17,2026-02-24,0,0,0.0
hepsiburada,1010,501207,501207-3,SKU-60,electronics,2,1507,3014,0.1,293.4,44,50,2626.6,2026-01-30,2026-02-07,1,3014,0.0
trendyol,1004,501208,501208-2,SKU-47,cosmetics,3,1972,5916,0.2,1193.2,49,100,4573.8,2026-01-01,2026-01-05,0,0,0.0
trendyol,1001,501209,501209-1,SKU-44,electronics,3,172,516,0.15,77.4,13,50,375.6,2026-02-28,2026-03-08,0,0,0.0
hepsiburada,1001,501210,501210-3,SKU-37,cosmetics,1,971,971,0.15,137.65,13,100,720.35,2026-02-25,2026-03-05,1,971,0.0
hepsiburada,1008,501211,501211-3,SKU-42,fashion,1,1338,1338,0.2,259.6,42,50,986.4000000000001,2026-01-26,2026-01-31,1,1338,0.0
trendyol,1010,501212,501212-2,SKU-94,cosmetics,1,432,432,0.2,86.4,45,0,300.6,2026-01-14,2026-01-18,0,0,0.0
trendyol,1010,501213,501213-2,SKU-40,fashion,1,1176,1176,0.2,235.2,21,0,919.8,2026-02-27,2026-03-04,0,0,0.0
hepsiburada,1001,501214,501214-3,SKU-40,home,1,1252,1252,0.15,197.8,34,0,1020.2,2026-01-08,2026-01-12,0,0,0.0
trendyol,1003,501215,501215-3,SKU-3,home,1,945,945,0.1,94.5,42,0,808.5,2026-01-28,2026-02-06,1,945,0.0
trendyol,1010,501216,501216-2,SKU-92,cosmetics,2,1128,2256,0.1,225.6,42,0,1988.4,2026-01-21,2026-01-28,0,0,0.0
trendyol,1002,501217,501217-3,SKU-17,electronics,1,1011,1011,0.15,151.65,39,0,820.35,2026-01-22,2026-01-29,0,0,0.0
hepsiburada,1003,501218,501218-2,SKU-73,cosmetics,3,951,2853,0.2,570.6,31,0,2251.4,2026-01-09,2026-01-18,1,2853,570.6
trendyol,1003,501219,501219-3,SKU-78,fashion,3,1957,5871,0.1,597.1,49,0,5224.9,2026-02-19,2026-02-27,1,5871,587.1
trendyol,1003,501220,501220-3,SKU-60,electronics,2,519,1038,0.2,217.6,18,50,752.4,2026-02-04,2026-02-13,1,1038,0.0
hepsiburada,1004,501221,501221-1,SKU-76,fashion,3,1641,4923,0.1,492.3,27,50,4353.7,2026-02-11,2026-02-19,0,0,0.0
trendyol,1010,501222,501222-3,SKU-100,electronics,1,1999,1999,0.1,199.9,14,0,1785.1,2026-01-04,2026-01-11,0,0,0.0
hepsiburada,1008,501223,501223-2,SKU-2,cosmetics,1,1168,1168,0.1,116.8,11,0,1040.2,2026-01-16,2026-01-25,0,0,0.0
trendyol,1003,501224,501224-3,SKU-22,electronics,1,1278,1278,0.15,191.7,24,0,1062.3,2026-03-02,2026-03-11,0,0,0.0
hepsiburada,1002,501225,501225-3,SKU-17,home,3,571,1713,0.15,248.95,57,0,1407.05,2026-01-04,2026-01-07,0,0,0.0
hepsiburada,1000,501226,501226-1,SKU-80,cosmetics,2,1073,2146,0.2,421.2,53,0,1671.8,2026-02-08,2026-02-17,1,2146,429.2
trendyol,1001,501227,501227-1,SKU-53,cosmetics,2,626,1252,0.1,125.2,56,0,1070.8,2026-01-29,2026-02-06,1,1252,125.2
hepsiburada,1009,501228,501228-1,SKU-11,home,2,1184,2368,0.15,355.2,16,0,1996.8,2026-02-06,2026-02-13,1,2368,355.2
trendyol,1008,501229,501229-1,SKU-51,fashion,3,552,1656,0.15,248.4,18,50,1339.6,2026-02-06,2026-02-12,0,0,0.0
trendyol,1001,501230,501230-3,SKU-47,cosmetics,2,242,484,0.1,48.4,10,0,425.6,2026-01-30,2026-02-07,1,484,0.0
trendyol,1000,501231,501231-3,SKU-78,cosmetics,1,824,824,0.1,82.4,16,50,675.6,2026-02-15,2026-02-24,1,824,82.4
trendyol,1008,501232,501232-1,SKU-58,home,3,983,2949,0.1,294.9,50,0,2604.1,2026-01-24,2026-01-27,0,0,0.0
trendyol,1002,501233,501233-2,SKU-81,cosmetics,2,874,1748,0.2,349.6,51,100,1247.4,2026-01-31,2026-02-04,0,0,0.0
trendyol,1001,501234,501234-1,SKU-82,cosmetics,3,1744,5232,0.2,1056.4,36,0,4139.6,2026-02-07,2026-02-16,0,0,0.0
hepsiburada,1007,501235,501235-3,SKU-12,fashion,1,447,447,0.15,59.05,44,100,243.95,2026-02-12,2026-02-19,1,447,0.0
hepsiburada,1007,501236,501236-3,SKU-88,home,3,1945,5835,0.1,583.5,29,0,5222.5,2026-02-08,2026-02-17,0,0,0.0
hepsiburada,1006,501237,501237-3,SKU-60,home,1,465,465,0.15,79.75,38,0,347.25,2026-01-15,2026-01-19,1,465,0.0
hepsiburada,1000,501238,501238-3,SKU-69,cosmetics,1,1428,1428,0.15,214.2,15,0,1198.8,2026-02-08,2026-02-11,0,0,0.0
hepsiburada,1006,501239,501239-3,SKU-6,cosmetics,2,1100,2200,0.1,220.0,35,50,1895.0,2026-01-24,2026-02-01,1,2200,0.0
hepsiburada,1003,501240,501240-2,SKU-28,cosmetics,1,1432,1432,0.1,153.2,23,0,1255.8,2026-02-13,2026-02-16,0,0,0.0
trendyol,1004,501241,501241-1,SKU-54,home,1,962,962,0.2,192.4,18,100,651.6,2026-01-02,2026-01-05,0,0,0.0
trendyol,1008,501242,501242-1,SKU-4,fashion,1,1205,1205,0.15,180.75,39,0,985.25,2026-01-08,2026-01-17,1,1205,0.0
hepsiburada,1003,501243,501243-3,SKU-25,fashion,2,1280,2560,0.1,248.0,25,100,2187.0,2026-02-11,2026-02-14,0,0,0.0
hepsiburada,1001,501244,501244-3,SKU-90,cosmetics,3,1384,4152,0.2,830.4,32,50,3239.6,2026-01-05,2026-01-11,1,4152,0.0
trendyol,1010,501245,501245-3,SKU-99,electronics,3,873,2619,0.2,533.8,46,50,1989.1999999999998,2026-02-13,2026-02-19,0,0,0.0
trendyol,1002,501246,501246-2,SKU-10,fashion,2,474,948,0.15,134.2,48,0,765.8,2026-01-30,2026-02-06,0,0,0.0
trendyol,1007,501247,501247-1,SKU-82,cosmetics,3,251,753,0.2,150.6,21,50,531.4,2026-01-25,2026-01-31,0,0,0.0
trendyol,1010,501248,501248-2,SKU-50,electronics,2,1310,2620,0.1,262.0,47,0,2311.0,2026-02-15,2026-02-21,0,0,0.0
trendyol,1005,501249,501249-2,SKU-44,electronics,3,1459,4377,0.15,648.55,37,50,3641.45,2026-01-17,2026-01-24,0,0,0.0
trendyol,1003,501250,501250-3,SKU-85,home,2,1919,3838,0.15,567.7,27,100,3143.3,2026-02-28,2026-03-07,0,0,0.0
hepsiburada,1008,501251,501251-3,SKU-78,electronics,2,371,742,0.1,84.2,28,0,629.8,2026-03-01,2026-03-08,0,0,0.0
trendyol,1006,501252,501252-1,SKU-83,fashion,2,1736,3472,0.2,704.4,48,50,2669.6,2026-01-25,2026-02-01,0,0,0.0
trendyol,1001,501253,501253-2,SKU-18,fashion,3,968,2904,0.2,572.8,36,100,2195.2,2026-02-17,2026-02-21,1,2904,0.0
trendyol,1006,501254,501254-3,SKU-12,electronics,1,926,926,0.1,92.6,55,50,728.4,2026-02-28,2026-03-09,1,926,0.0
hepsiburada,1004,501255,501255-2,SKU-41,electronics,2,1095,2190,0.1,229.0,34,0,1927.0,2026-01-18,2026-01-22,1,2190,219.0
hepsiburada,1003,501256,501256-2,SKU-27,home,3,1162,3486,0.15,522.9,54,0,2909.1,2026-02-01,2026-02-07,0,0,0.0
trendyol,1003,501257,501257-2,SKU-3,electronics,2,352,704,0.15,115.6,42,0,546.4,2026-01-10,2026-01-17,1,704,0.0
trendyol,1009,501258,501258-2,SKU-2,cosmetics,2,478,956,0.2,191.2,50,0,714.8,2026-02-19,2026-02-25,1,956,191.2
trendyol,1000,501259,501259-1,SKU-49,fashion,1,1903,1903,0.2,380.6,55,0,1467.4,2026-02-19,2026-02-26,1,1903,0.0
trendyol,1000,501260,501260-3,SKU-26,cosmetics,2,1610,3220,0.2,636.0,29,100,2455.0,2026-02-14,2026-02-24,0,0,0.0
hepsiburada,1002,501261,501261-3,SKU-93,cosmetics,2,1827,3654,0.1,375.4,10,50,3218.6,2026-02-06,2026-02-14,0,0,0.0
hepsiburada,1001,501262,501262-2,SKU-37,fashion,3,1028,3084,0.1,308.4,34,0,2741.6,2026-01-04,2026-01-14,1,3084,0.0
trendyol,1005,501263,501263-3,SKU-84,electronics,3,1392,4176,0.2,835.2,19,0,3321.8,2026-01-03,2026-01-13,0,0,0.0
hepsiburada,1006,501264,501264-1,SKU-26,cosmetics,2,1181,2362,0.1,236.2,53,0,2072.8,2026-02-28,2026-03-09,0,0,0.0
trendyol,1007,501265,501265-3,SKU-72,cosmetics,3,107,321,0.15,48.15,12,50,210.85000000000002,2026-01-07,2026-01-16,0,0,0.0
hepsiburada,1006,501266,501266-2,SKU-42,home,3,1890,5670,0.2,1134.0,34,0,4502.0,2026-01-22,2026-01-28,0,0,0.0
hepsiburada,1005,501267,501267-2,SKU-35,fashion,3,579,1737,0.2,347.4,21,100,1268.6,2026-02-05,2026-02-11,1,1737,0.0
trendyol,1003,501268,501268-1,SKU-19,cosmetics,3,1725,5175,0.15,768.25,37,0,4369.75,2026-02-11,2026-02-20,0,0,0.0
hepsiburada,1007,501269,501269-3,SKU-37,cosmetics,1,541,541,0.15,81.15,41,50,368.85,2026-01-13,2026-01-17,0,0,0.0
hepsiburada,1005,501270,501270-3,SKU-8,electronics,3,1305,3915,0.2,783.0,12,50,3070.0,2026-01-18,2026-01-28,1,3915,783.0
hepsiburada,1004,501271,501271-2,SKU-13,fashion,2,1665,3330,0.1,333.0,58,0,2939.0,2026-02-12,2026-02-22,0,0,0.0
hepsiburada,1000,501272,501272-3,SKU-90,cosmetics,1,1030,1030,0.2,206.0,12,0,812.0,2026-02-28,2026-03-10,0,0,0.0
trendyol,1010,501273,501273-2,SKU-60,home,3,486,1458,0.2,291.6,44,100,1022.4000000000001,2026-01-29,2026-02-05,0,0,0.0
hepsiburada,1003,501274,501274-1,SKU-81,cosmetics,3,1818,5454,0.2,1090.8,51,0,4312.2,2026-02-03,2026-02-13,0,0,0.0
hepsiburada,1002,501275,501275-1,SKU-97,home,1,1213,1213,0.15,173.95,41,0,998.05,2026-01-27,2026-01-31,1,1213,181.95
trendyol,1002,501276,501276-3,SKU-36,electronics,1,429,429,0.1,42.9,19,0,367.1,2026-01-23,2026-01-28,0,0,0.0
trendyol,1002,501277,501277-2,SKU-67,electronics,3,610,1830,0.2,366.0,52,0,1412.0,2026-01-31,2026-02-05,1,1830,366.0
hepsiburada,1007,501278,501278-3,SKU-76,home,1,1743,1743,0.15,261.45,45,50,1386.55,2026-02-17,2026-02-22,0,0,0.0
hepsiburada,1002,501279,501279-3,SKU-19,fashion,2,980,1960,0.15,294.0,21,0,1645.0,2026-01-03,2026-01-06,0,0,0.0
trendyol,1003,501280,501280-3,SKU-14,home,2,1244,2488,0.2,497.6,49,100,1841.4,2026-01-01,2026-01-09,0,0,0.0
hepsiburada,1000,501281,501281-1,SKU-54,home,1,829,829,0.2,175.8,55,100,498.20000000000005,2026-01-14,2026-01-22,0,0,0.0
hepsiburada,1001,501282,501282-2,SKU-80,electronics,2,964,1928,0.1,184.8,33,100,1610.2,2026-01-31,2026-02-08,1,1928,0.0
hepsiburada,1008,501283,501283-2,SKU-95,cosmetics,3,1737,5211,0.2,1042.2,22,0,4146.8,2026-02-23,2026-03-01,0,0,0.0
hepsiburada,1008,501284,501284-1,SKU-68,fashion,3,1586,4758,0.15,723.7,27,100,3907.3,2026-01-13,2026-01-20,0,0,0.0
hepsiburada,1003,501285,501285-1,SKU-100,fashion,1,1089,1089,0.1,108.9,52,50,878.1,2026-01-17,2026-01-24,0,0,0.0
hepsiburada,1005,501286,501286-2,SKU-5,electronics,3,972,2916,0.1,291.6,19,100,2505.4,2026-02-15,2026-02-21,0,0,0.0
hepsiburada,1004,501287,501287-3,SKU-94,home,1,1620,1620,0.15,235.0,54,50,1281.0,2026-02-17,2026-02-27,0,0,0.0
hepsiburada,1009,501288,501288-1,SKU-98,fashion,2,1427,2854,0.2,580.8,46,0,2227.2,2026-01-18,2026-01-27,0,0,0.0
hepsiburada,1002,501289,501289-1,SKU-77,home,1,112,112,0.1,11.2,10,100,-9.200000000000003,2026-02-23,2026-03-01,0,0,0.0
hepsiburada,1005,501290,501290-1,SKU-36,electronics,1,1199,1199,0.2,239.8,38,0,921.2,2026-01-21,2026-01-26,0,0,0.0
trendyol,1008,501291,501291-3,SKU-17,home,3,1446,4338,0.2,867.6,13,0,3457.4,2026-02-17,2026-02-23,1,4338,0.0
hepsiburada,1003,501292,501292-1,SKU-5,cosmetics,3,1217,3651,0.15,557.65,57,0,3036.35,2026-01-19,2026-01-27,0,0,0.0
hepsiburada,1005,501293,501293-1,SKU-85,fashion,1,950,950,0.2,200.0,15,0,735.0,2026-02-08,2026-02-16,0,0,0.0
hepsiburada,1003,501294,501294-2,SKU-40,fashion,3,336,1008,0.2,201.6,36,0,770.4,2026-01-25,2026-01-31,0,0,0.0
trendyol,1007,501295,501295-3,SKU-28,fashion,2,1397,2794,0.2,550.8,33,50,2160.2,2026-01-16,2026-01-22,0,0,0.0
hepsiburada,1010,501296,501296-2,SKU-60,cosmetics,2,1934,3868,0.2,773.6,55,50,2989.4,2026-01-14,2026-01-23,0,0,0.0
hepsiburada,1006,501297,501297-3,SKU-79,cosmetics,1,627,627,0.15,94.05,42,0,490.95000000000005,2026-02-04,2026-02-14,1,627,94.05
trendyol,1010,501298,501298-1,SKU-46,home,1,1556,1556,0.1,155.6,41,50,1309.4,2026-01-08,2026-01-16,0,0,0.0
hepsiburada,1000,501299,501299-1,SKU-33,home,2,1661,3322,0.15,498.3,42,50,2731.7,2026-02-01,2026-02-04,1,3322,0.0
trendyol,1010,501300,501300-1,SKU-54,fashion,2,928,1856,0.1,185.6,31,100,1539.4,2026-02-20,2026-02-23,0,0,0.0
trendyol,1005,501301,501301-3,SKU-77,fashion,1,1690,1690,0.1,169.0,14,50,1457.0,2026-01-16,2026-01-20,1,1690,169.0
trendyol,1002,501302,501302-2,SKU-14,electronics,1,1147,1147,0.15,172.05,15,100,859.95,2026-03-02,2026-03-11,1,1147,0.0
hepsiburada,1002,501303,501303-3,SKU-3,home,2,862,1724,0.1,164.4,30,0,1529.6,2026-01-04,2026-01-09,0,0,0.0
hepsiburada,1002,501304,501304-3,SKU-60,fashion,2,1817,3634,0.1,363.4,16,0,3254.6,2026-01-29,2026-02-02,0,0,0.0
hepsiburada,1005,501305,501305-1,SKU-53,electronics,1,1871,1871,0.1,197.1,15,0,1658.9,2026-02-22,2026-03-04,0,0,0.0
trendyol,1001,501306,501306-2,SKU-55,home,2,1033,2066,0.1,206.6,56,50,1753.4,2026-01-13,2026-01-17,1,2066,0.0
trendyol,1004,501307,501307-2,SKU-29,fashion,1,1985,1985,0.15,297.75,44,100,1543.25,2026-01-08,2026-01-14,0,0,0.0
trendyol,1000,501308,501308-3,SKU-28,home,3,1523,4569,0.1,466.9,45,0,4057.1000000000004,2026-02-17,2026-02-25,0,0,0.0
hepsiburada,1009,501309,501309-1,SKU-13,fashion,3,1879,5637,0.1,563.7,38,50,4985.3,2026-01-10,2026-01-19,0,0,0.0
trendyol,1009,501310,501310-2,SKU-57,electronics,3,989,2967,0.15,445.05,23,0,2498.95,2026-01-31,2026-02-10,0,0,0.0
trendyol,1010,501311,501311-1,SKU-75,fashion,3,472,1416,0.2,283.2,35,0,1097.8,2026-02-06,2026-02-12,0,0,0.0
trendyol,1008,501312,501312-3,SKU-34,fashion,1,1311,1311,0.15,196.65,54,0,1060.35,2026-02-07,2026-02-10,0,0,0.0
trendyol,1004,501313,501313-3,SKU-63,home,3,1350,4050,0.2,810.0,38,0,3202.0,2026-02-12,2026-02-17,0,0,0.0
trendyol,1006,501314,501314-1,SKU-8,electronics,3,947,2841,0.2,568.2,23,50,2199.8,2026-01-28,2026-02-05,0,0,0.0
trendyol,1010,501315,501315-1,SKU-40,fashion,1,1900,1900,0.2,380.0,41,0,1479.0,2026-02-16,2026-02-23,0,0,0.0
trendyol,1001,501316,501316-2,SKU-97,cosmetics,1,844,844,0.2,168.8,31,100,544.2,2026-01-27,2026-02-04,1,844,168.8
trendyol,1001,501317,501317-3,SKU-20,cosmetics,2,471,942,0.2,180.4,20,100,641.6,2026-01-21,2026-01-25,1,942,188.4
hepsiburada,1007,501318,501318-3,SKU-26,cosmetics,1,1698,1698,0.2,349.6,11,50,1287.4,2026-02-26,2026-03-03,0,0,0.0
trendyol,1006,501319,501319-1,SKU-22,cosmetics,3,150,450,0.1,37.0,21,0,392.0,2026-01-03,2026-01-11,0,0,0.0
trendyol,1009,501320,501320-2,SKU-24,electronics,1,840,840,0.15,126.0,32,50,632.0,2026-01-11,2026-01-14,0,0,0.0
